,YEAR,COMPANY,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PRICE,BAN,MARKET CAP,ValueARG,VolumeARG
7570,2012/4/0/0,CDC,149587330000.0,-998978694.0,84944124873.0,89780909142.0,17215352609.0,5851985900.0,283711295527.0,383847359656.0,475924426446.0,6.2,4.5,92744144600.0,121626500.0,20779.17
7571,2012/4/0/0,CII,1128015000000.0,57641622750.0,40520501281.0,83837065088.0,443311671620.0,158452600761.0,541548723700.0,196650289953.0,1766057330133.0,24.2,19.5,2729796300000.0,14128717417.0,583069.17
7572,2012/4/0/0,CNG,213276380000.0,26780719053.0,177574001256.0,232975314144.0,85305119116.0,55100000000.0,152125223262.0,21500912441.0,165494820470.0,26.7,29.2,569447934600.0,1645376500.0,62333.33
7573,2012/4/0/0,CSM,585177470000.0,67670760648.0,557087800244.0,762294811130.0,30415808642.0,1900000000.0,420507989433.0,836646602511.0,675033058440.0,31.2,30.5,1825753706400.0,27049030750.0,968162.5
7574,2012/4/0/0,CTD,422000000000.0,65618235943.0,1295852907181.0,1403514706574.0,681485846811.0,515339420000.0,1457889671264.0,383854553819.0,1520648739204.0,30.0,36.4,1266000000000.0,285049917.0,9360.0
7575,2012/4/0/0,CTI,150000000000.0,7292643357.0,110716524367.0,134805042638.0,19755199094.0,0.0,442410705153.0,202414906905.0,542369975053.0,6.9,6.5,103500000000.0,532490917.0,88155.0
7576,2012/4/0/0,DAG,125000000000.0,5574067822.0,210814836006.0,231823241125.0,35475662276.0,0.0,195233442211.0,255525674685.0,394902786429.0,16.0,13.7,200000000000.0,983803500.0,62653.33
7577,2012/4/0/0,DBC,484099600000.0,-13071162070.0,671666074681.0,708524402563.0,551972480142.0,0.0,540213655407.0,1614068815743.0,2025079752628.0,22.5,18.3,1089224100000.0,3870633333.0,177625.0
7578,2012/4/0/0,DHA,151199460000.0,1110673695.0,47787667877.0,50137544371.0,18860546087.0,27399206384.0,41532548673.0,14167202520.0,54262476262.0,9.9,8.5,149687465400.0,272848583.0,27615.0
7579,2012/4/0/0,DHG,653764290000.0,134506050961.0,453170879291.0,906061828234.0,718975317797.0,0.0,570943086416.0,515297422076.0,646313974463.0,75.0,79.0,4903232175000.0,1272274583.0,17386.67
7580,2012/4/0/0,DHM,160000000000.0,3510074110.0,180023544703.0,183020432491.0,2037338156.0,0.0,68205911891.0,91141783050.0,93415521182.0,16.3,9.8,260800000000.0,15244486167.0,905491.67
7581,2012/4/0/0,DIG,1299978180000.0,-31912622923.0,194015736454.0,228145702557.0,260291883714.0,0.0,1176163032066.0,1913825153750.0,1260778542271.0,14.6,11.0,1897968142800.0,4048614583.0,277159.17
7582,2012/4/0/0,DLG,670851080000.0,259399309.0,105107038662.0,127681688916.0,6284281750.0,145537633135.0,605023109760.0,354353656112.0,829248964752.0,5.2,3.8,348842561600.0,5457535333.0,1033310.0
7583,2012/4/0/0,DMC,178093360000.0,24457072084.0,278039278302.0,388832049770.0,37317855539.0,0.0,270508503216.0,198767920131.0,248446265989.0,27.8,29.2,495099540800.0,129994000.0,4768.33
7584,2012/4/0/0,DPM,3800000000000.0,532615926965.0,1955652604769.0,2858729383946.0,5629375858166.0,62077046183.0,193727961781.0,1171461225102.0,1395987574865.0,47.1,42.0,17898000000000.0,25920222750.0,580959.17
7585,2012/4/0/0,DPR,430000000000.0,169114498867.0,251625977599.0,436328930170.0,646446078825.0,394278026800.0,186688327089.0,188395095083.0,357018291043.0,52.5,57.5,2257500000000.0,325832083.0,6341.67
7586,2012/4/0/0,DQC,244246790000.0,24763277866.0,125725706833.0,164992916584.0,353242088787.0,14133450500.0,905675394914.0,318484465868.0,862514999347.0,19.5,24.7,476281240500.0,1908496167.0,100440.83
7587,2012/4/0/0,DRC,692289450000.0,94778613819.0,469347126069.0,659236536806.0,75545217467.0,0.0,212021066624.0,721739624020.0,546190735200.0,38.9,39.8,2693005960500.0,25040917250.0,767329.17
7588,2012/4/0/0,DRH,183997020000.0,-9640524016.0,66491816425.0,69114776425.0,1884090472.0,118666707.0,46465467305.0,0.0,113239415185.0,2.2,1.8,40479344400.0,317096417.0,125874.17
7589,2012/4/0/0,DSN,84500000000.0,8562424863.0,13590789088.0,23703455701.0,145136573554.0,0.0,1419449570.0,587735925.0,12025863823.0,41.9,58.9,354055000000.0,202062667.0,4893.33
7590,2012/4/0/0,DXG,420000000000.0,23879349426.0,71096254795.0,120957258455.0,136052654099.0,0.0,281682960588.0,129207425074.0,232958637378.0,13.9,9.0,583800000000.0,2724527750.0,215824.17
7591,2012/4/0/0,DXV,99000000000.0,38204478.0,132133666491.0,133173346261.0,55738668614.0,0.0,52996344995.0,38921992832.0,267779644878.0,3.9,3.1,38610000000.0,136448083.0,35779.17
7592,2012/4/0/0,FCN,138051620000.0,39435868479.0,247013806173.0,355385399121.0,96220816919.0,0.0,363818140959.0,240071870639.0,579276474029.0,17.8,16.2,245731883600.0,3017700833.0,164667.5
7593,2012/4/0/0,FLC,771800000000.0,30418545156.0,1119805166739.0,1155511319177.0,6591266338.0,708892490000.0,542689472810.0,2210936480.0,728814326388.0,7.2,6.1,555696000000.0,6618624167.0,969525.0
7594,2012/4/0/0,FMC,80000000000.0,18542586309.0,409489661460.0,453356846135.0,12737734830.0,0.0,128594677401.0,181272023434.0,301818439406.0,10.3,10.1,82400000000.0,116908000.0,11140.0
7595,2012/4/0/0,FPT,2738488330000.0,544580754395.0,8509643228189.0,10020774589431.0,2286184893437.0,685239042818.0,3833776308379.0,2706880086733.0,6899105321165.0,39.4,37.0,10789644020200.0,13471883083.0,342417.5
7596,2012/4/0/0,GAS,18950000000000.0,2591534008857.0,11165260835280.0,15142009055663.0,12722193468717.0,101475486054.0,5504620796306.0,1533660649005.0,7896823477380.0,46.3,53.0,87738500000000.0,26581431583.0,606320.0
7597,2012/4/0/0,GIL,139245880000.0,3883608500.0,207956577382.0,250430689064.0,202754170876.0,10043679213.0,93041367680.0,286871241526.0,514187374145.0,30.8,27.4,428877310400.0,111216167.0,3315.0
7598,2012/4/0/0,GMD,1094473090000.0,28604481250.0,514614791779.0,635981982498.0,542970219399.0,541292421547.0,1152530374935.0,59798282039.0,1082834232333.0,27.8,29.3,3042635190200.0,6624367667.0,272376.67
7599,2012/4/0/0,GSP,300000000000.0,12518470656.0,122464170486.0,143678495141.0,123850075947.0,75000000000.0,38126612770.0,17269002316.0,59035222181.0,7.3,8.4,219000000000.0,351384333.0,48204.17
7600,2012/4/0/0,HAG,5373710490000.0,26575298000.0,1323000250000.0,1730690957000.0,2518419172000.0,150226645000.0,6831628383000.0,3684538694000.0,6725494540000.0,29.6,22.0,15906183050400.0,32264457417.0,1138951.67
7601,2012/4/0/0,HAI,173999910000.0,11571542536.0,192362886984.0,230082245930.0,21215407635.0,0.0,223812551873.0,257989409275.0,242405700493.0,20.7,20.8,360179813700.0,119925667.0,6039.17
7602,2012/4/0/0,HAR,350000000000.0,374964710.0,2000000000.0,2520249812.0,28955841214.0,0.0,40546063201.0,32483955.0,4590443234.0,16.0,36.0,560000000000.0,779347500.0,51332.5
7603,2012/4/0/0,HBC,413061340000.0,93767114260.0,1274404432247.0,1429792369658.0,605156441523.0,15013410270.0,2869975293289.0,266435136478.0,3544892969726.0,16.4,15.8,677420597600.0,6257668917.0,418088.33
7604,2012/4/0/0,HDC,274097410000.0,19606754029.0,49784188089.0,90706875219.0,17607352565.0,1606238100.0,155499228104.0,938727629057.0,539046794484.0,17.3,14.6,474188519300.0,177821417.0,10863.33
7605,2012/4/0/0,HDG,506249220000.0,70692131477.0,478759764519.0,535698095836.0,90447229087.0,37571725636.0,377530150201.0,791914998071.0,997134183629.0,13.7,11.2,693561431400.0,2023147583.0,151211.67
7606,2012/4/0/0,HHS,224999810000.0,21662333636.0,117390945605.0,141367569055.0,40939228027.0,0.0,118050563121.0,88696135277.0,145064326605.0,30.9,28.35,695249412900.0,584658917.0,18215.0
7607,2012/4/0/0,HPG,4190525330000.0,178146193013.0,3529131143180.0,4235523237762.0,1484014467917.0,30400000000.0,1645988847636.0,6748681330739.0,7302893739714.0,25.8,28.1,10811555351400.0,29033454833.0,1205274.17
7608,2012/4/0/0,HQC,600000000000.0,6435487785.0,93608708321.0,130246950860.0,15947523618.0,316077035480.0,947944200414.0,381521311170.0,1575161190819.0,5.5,4.8,330000000000.0,11204580667.0,2070195.0
7609,2012/4/0/0,HSG,1007907900000.0,77997606603.0,1942746671732.0,2283865538045.0,67431992847.0,3975059008.0,757353070130.0,1534297927738.0,2692987290395.0,32.5,40.6,3275700675000.0,11890517000.0,452873.33
7610,2012/4/0/0,HT1,1980000000000.0,31054580452.0,1211846413342.0,1548827541522.0,189929403253.0,4303629700.0,429671454542.0,951367250320.0,3937429236105.0,5.0,5.0,990000000000.0,844929000.0,179495.83
7611,2012/4/0/0,HTV,100800000000.0,6187482321.0,40615484098.0,47420592175.0,8439605234.0,28368282300.0,111147618256.0,516571683.0,40426692499.0,13.5,16.3,136080000000.0,191424833.0,14501.67
7612,2012/4/0/0,IDI,380000000000.0,4874543369.0,328668107514.0,384045538567.0,26687770471.0,0.0,482040511930.0,424190525321.0,891547548639.0,6.9,6.3,262200000000.0,1482971333.0,209575.83
7613,2012/4/0/0,IJC,2741945250000.0,14709968280.0,44710634995.0,80976135081.0,79036367696.0,0.0,282146070625.0,2529154145512.0,972413980882.0,11.3,8.6,3098398132500.0,7467267500.0,685125.0
7614,2012/4/0/0,IMP,167058100000.0,12087472646.0,149756534972.0,255870642089.0,122127216023.0,6852998250.0,202182979853.0,208206113499.0,134751003558.0,34.9,31.0,583032769000.0,317274000.0,9219.17
7615,2012/4/0/0,ITA,4451518800000.0,1252411024.0,158415991654.0,207382225883.0,30393384435.0,0.0,1620863681957.0,3349687094452.0,1839121922140.0,9.1,6.2,4050882108000.0,55272636917.0,6992757.5
7616,2012/4/0/0,ITC,690866880000.0,7755758196.0,60879980963.0,62688735836.0,12021714472.0,0.0,349484357196.0,1827352521412.0,647284605053.0,8.5,7.1,587236848000.0,3980424667.0,490400.83
7617,2012/4/0/0,ITD,127711950000.0,22385500013.0,85635964869.0,116537532289.0,82572277767.0,14911723441.0,155597673460.0,111353509500.0,239615323713.0,5.0,3.7,63855975000.0,109312167.0,22055.0
7618,2012/4/0/0,JVC,354199990000.0,105680869959.0,260556168045.0,426481814492.0,11878861197.0,0.0,746913033575.0,232052833085.0,610424935557.0,20.2,17.9,715483979800.0,10384797917.0,486215.0
7619,2012/4/0/0,KBC,2957111670000.0,-224859934666.0,78939247556.0,92957850785.0,69559823361.0,1333855300.0,2260909451009.0,7053872031362.0,2532717348401.0,10.2,6.7,3016253903400.0,22940640500.0,2484050.83
7620,2012/4/0/0,KDC,1599216250000.0,51766213235.0,619137353815.0,1071073142764.0,829459248294.0,235479838325.0,890255907384.0,319029636320.0,1357106204519.0,45.5,48.2,7276433937500.0,1618423333.0,35840.83
7621,2012/4/0/0,KHP,415512960000.0,41927739309.0,445056864025.0,485292675909.0,393691383901.0,17495595261.0,54412300594.0,59438274031.0,321258803907.0,9.5,11.3,394737312000.0,805837417.0,86959.17
7622,2012/4/0/0,KMR,343982220000.0,-213893263.0,44979092801.0,61517630623.0,9117013689.0,0.0,140085852381.0,151080795250.0,169077864026.0,3.2,2.4,110074310400.0,702613250.0,223434.17
7623,2012/4/0/0,VIP,598077850000.0,9443182497.0,152117058782.0,173366810291.0,0.0,0.0,0.0,0.0,0.0,7.8,7.1,466500723000.0,4725911583.0,662336.67
7624,2012/4/0/0,LAF,147280190000.0,-8037742377.0,239317680368.0,240233854800.0,7731206326.0,87948.0,22398748379.0,108513500512.0,154225985494.0,4.6,4.8,67748887400.0,127729333.0,27800.83
7625,2012/4/0/0,LCG,562499560000.0,-29678195642.0,144578341940.0,169239597729.0,12918648605.0,1940000000.0,764611168514.0,334117800837.0,849203789556.0,8.9,5.5,500624608400.0,12293628833.0,1499473.33
7626,2012/4/0/0,LCM,214200000000.0,5095321353.0,8300541659.0,11867503647.0,24012366888.0,119000000000.0,59782662278.0,9993452808.0,14165417162.0,14.9,13.0,319158000000.0,8949571500.0,581208.33
7627,2012/4/0/0,LGC,82835610000.0,-4683677109.0,29615290095.0,33402234654.0,4947111315.0,0.0,22692036253.0,43800536562.0,73749212243.0,18.5,17.5,153245878500.0,427208667.0,24916.67
7628,2012/4/0/0,LGL,199992750000.0,1987898437.0,21107446442.0,28610069941.0,7597423417.0,68951289648.0,275328276732.0,105058076121.0,479299834702.0,3.9,3.2,77997172500.0,914327500.0,227621.67
7629,2012/4/0/0,LIX,108000000000.0,23355405958.0,311583301855.0,386515366183.0,84283605474.0,0.0,106463780411.0,123694623024.0,175205018638.0,35.7,27.5,385560000000.0,297248833.0,9064.17
7630,2012/4/0/0,LSS,500000000000.0,-38597605856.0,471111504427.0,431896460656.0,127707687320.0,14840738889.0,495895244763.0,463616083197.0,1060640303611.0,14.3,12.7,715000000000.0,2014927333.0,139790.0
7631,2012/4/0/0,MCG,575100000000.0,2150827386.0,636829193652.0,650238993868.0,67884659941.0,6978660200.0,573164445965.0,1036819972410.0,1475297013107.0,4.7,3.6,270297000000.0,4895573833.0,1087339.17
7632,2012/4/0/0,MSN,6872801000000.0,412848000000.0,2124107000000.0,3654411000000.0,5718717000000.0,1840500000000.0,935535000000.0,563855000000.0,5187651000000.0,112.0,110.0,76975371200000.0,11488456667.0,98376.67
7633,2012/4/0/0,NBB,180000000000.0,136873235752.0,81879589982.0,130737466765.0,14885676607.0,0.0,313192846773.0,2097727877072.0,1081004803064.0,19.4,19.6,349200000000.0,647066917.0,33175.0
7634,2012/4/0/0,NTL,636000000000.0,32067122084.0,153226531898.0,194597635065.0,248517036904.0,586600000.0,129953399479.0,1147638706821.0,758215458048.0,16.8,12.7,1068480000000.0,7461022833.0,450844.17
7635,2012/4/0/0,NVT,605000000000.0,-59249493816.0,27878889452.0,41015704761.0,20010358942.0,75366070789.0,109094659934.0,38296184666.0,195149895610.0,5.1,4.6,308550000000.0,937354167.0,179835.83
7636,2012/4/0/0,OGC,3000000000000.0,-96293378869.0,183972027205.0,271656133325.0,334475296676.0,1676074626008.0,3936239915706.0,249432340615.0,3617717305699.0,15.1,10.5,4530000000000.0,15075850417.0,1200660.0
7637,2012/4/0/0,OPC,128568600000.0,19591045781.0,71416453268.0,141393317182.0,25570809914.0,0.0,61216335339.0,166059222293.0,133982964149.0,43.5,69.0,559273410000.0,271756917.0,6657.5
7638,2012/4/0/0,PDN,82319980000.0,11356745566.0,30093449556.0,51046389709.0,28464753971.0,0.0,44368780333.0,110879290.0,73673988662.0,23.1,25.5,190159153800.0,167955500.0,7285.83
7639,2012/4/0/0,PET,698420000000.0,57615489358.0,2299201623788.0,2526253115462.0,1130211563554.0,18376791095.0,1401525513814.0,846655125591.0,2807255793573.0,14.5,18.6,1012709000000.0,7548028583.0,546129.17
7640,2012/4/0/0,PGC,344466990000.0,25725719462.0,737631898883.0,876146141530.0,40582502701.0,293501421200.0,308707952541.0,182919406008.0,728647846452.0,9.6,9.5,330688310400.0,3746197167.0,288995.0
7641,2012/4/0/0,PGD,429000000000.0,14256561630.0,1346868973948.0,1429528370712.0,585289336243.0,0.0,1053344894972.0,9332239117.0,1053534077037.0,34.4,29.3,1475760000000.0,3064422250.0,91658.33
7642,2012/4/0/0,PHR,813000000000.0,221834610047.0,324305935622.0,590889109336.0,446219161066.0,119282031000.0,335403218781.0,316624927775.0,970733905457.0,31.5,30.5,2560950000000.0,2025505167.0,67310.83
7643,2012/4/0/0,PNJ,719978350000.0,29281751432.0,1423823148013.0,1535944587432.0,468655700806.0,0.0,47812544678.0,790114748796.0,1126685035417.0,31.3,26.4,2253532235500.0,1974220667.0,62809.17
7644,2012/4/0/0,POM,1874499510000.0,22467193815.0,3272874156480.0,3406423211905.0,104425899216.0,0.0,2509894953152.0,2015918139125.0,4721924317786.0,12.9,13.0,2418104367900.0,125558250.0,9997.5
7645,2012/4/0/0,PPC,3262350000000.0,548396566993.0,1201201396651.0,1236850587334.0,1006797429788.0,3466051965073.0,1339678309195.0,785027831691.0,1390870856864.0,15.0,20.4,4893525000000.0,10489484167.0,727255.83
7646,2012/4/0/0,PTB,120006460000.0,25861050786.0,509011076416.0,573641390024.0,98834989263.0,4240900500.0,212359444273.0,207471889180.0,514188751014.0,16.2,28.2,194410465200.0,401649417.0,26988.33
7647,2012/4/0/0,PTC,100000000000.0,-29447532566.0,61159987576.0,50381505504.0,7971561808.0,982671105.0,131370536361.0,80169584170.0,166657987064.0,6.4,5.3,64000000000.0,1552822167.0,249751.67
7648,2012/4/0/0,PTL,1000000000000.0,23608335662.0,193663703164.0,206706139772.0,187150676889.0,0.0,420826668694.0,1335682029309.0,1296809712564.0,3.3,2.7,330000000000.0,988970333.0,303809.17
7649,2012/4/0/0,PVD,2105082150000.0,254496769644.0,2965429968036.0,3535233269372.0,1067748648852.0,0.0,3025336690488.0,787832554888.0,5630494495148.0,43.0,39.3,9051853245000.0,11877589417.0,275570.0
7650,2012/4/0/0,PVT,2326000000000.0,-59959749246.0,1106321515834.0,1250404912203.0,1082972978748.0,138001679900.0,2110378827398.0,81526097377.0,1408314340251.0,4.7,4.3,1093220000000.0,2286936583.0,491555.83
7651,2012/4/0/0,PXI,300000000000.0,79070123.0,191040293072.0,200418422139.0,78206835985.0,0.0,234906300997.0,146115145586.0,290540022765.0,4.4,3.2,132000000000.0,384611083.0,86444.17
7652,2012/4/0/0,PXS,375180010000.0,3859908189.0,150649432248.0,186304999712.0,97232837143.0,0.0,185232186805.0,65357885304.0,261478791382.0,8.2,8.9,307647608200.0,1584826583.0,205975.0
7653,2012/4/0/0,QCG,1270768620000.0,12454887824.0,1156792025715.0,1226403731935.0,48193542965.0,0.0,783628747515.0,3391658023410.0,1404644992601.0,7.3,6.9,927661092600.0,260413167.0,35378.33
7654,2012/4/0/0,RAL,115000000000.0,24292131059.0,407345561422.0,523474680912.0,245081295553.0,0.0,177271467017.0,857764149062.0,1045728438379.0,27.6,37.3,317400000000.0,777209833.0,28837.5
7655,2012/4/0/0,REE,2446433850000.0,176740974237.0,496781792988.0,659913921080.0,834707800990.0,883513299592.0,784343184443.0,500919925408.0,1497318510184.0,22.0,20.9,5382154470000.0,29525269667.0,1434460.83
7656,2012/4/0/0,SAM,1307984320000.0,-6002348486.0,155452899737.0,154660616979.0,287100113831.0,7058888889.0,480085886262.0,418467350156.0,339431654116.0,8.3,7.0,1085626985600.0,21168364917.0,2651213.33
7657,2012/4/0/0,SBA,500000000000.0,9187312385.0,29394486639.0,75781166544.0,11847774270.0,0.0,24630458730.0,445304010.0,275468580485.0,7.3,6.9,365000000000.0,934849667.0,150705.83
7658,2012/4/0/0,SCD,85000000000.0,14068894808.0,80058043245.0,112192783091.0,127194287941.0,0.0,20579287647.0,39460647593.0,54092170262.0,11.5,17.8,97750000000.0,190153417.0,16776.67
7659,2012/4/0/0,SCR,1429998610000.0,-20873575425.0,155105450271.0,125349858948.0,92502406310.0,645987112619.0,545087843226.0,3275051112124.0,2183590897239.0,9.3,6.6,1329898707300.0,55606528333.0,6778708.33
7660,2012/4/0/0,SII,400000000000.0,34777006690.0,24171722061.0,26276721338.0,28132146042.0,64812905233.0,98867965656.0,35416917821.0,348983102918.0,14.4,13.6,576000000000.0,6547393250.0,487192.5
7661,2012/4/0/0,SJD,358791500000.0,36616267148.0,40479653204.0,54912360867.0,2983872821.0,51300847787.0,125192374161.0,11533711222.0,152973626452.0,16.4,17.2,588418060000.0,320317333.0,20697.5
7662,2012/4/0/0,SJS,1000000000000.0,-175069425960.0,170960526378.0,30810417113.0,51295476001.0,0.0,316122099087.0,4188696930004.0,2011197691179.0,20.9,14.4,2090000000000.0,8886583083.0,422223.33
7663,2012/4/0/0,SMA,161200000000.0,-1054514267.0,340743842874.0,358984887782.0,8048707717.0,0.0,167333961739.0,148765619574.0,321105579577.0,4.0,3.4,64480000000.0,598906583.0,147435.83
7664,2012/4/0/0,SRC,162000000000.0,10520280405.0,207202604861.0,246359264003.0,29876827971.0,0.0,59892415979.0,296499468968.0,269078702717.0,16.3,17.8,264060000000.0,3531821000.0,234877.5
7665,2012/4/0/0,SVC,249955730000.0,16843494124.0,1825917972952.0,1945130467240.0,222128381716.0,12882052543.0,234058646124.0,248901146241.0,927708430631.0,11.7,11.9,292448204100.0,123698917.0,10600.83
7666,2012/4/0/0,TAC,189802000000.0,27054552174.0,965457363908.0,1090357256342.0,200552722363.0,0.0,97997691591.0,454509742763.0,620653798075.0,40.0,40.1,759208000000.0,149390750.0,3780.83
7667,2012/4/0/0,TCL,209438930000.0,14373202741.0,222228200451.0,251716908133.0,90080891095.0,65000000000.0,133828699954.0,28470250410.0,228042900038.0,18.0,19.7,376990074000.0,285973833.0,16776.67
7668,2012/4/0/0,TCM,447374860000.0,-19221776088.0,486303737661.0,516039448717.0,90638555639.0,0.0,215952633537.0,610213521075.0,991390032223.0,7.2,7.7,322109899200.0,470389917.0,69209.17
7669,2012/4/0/0,TCT,31970000000.0,3019484159.0,457811424.0,6899856060.0,61859314554.0,0.0,16698303155.0,1454223686.0,7631037961.0,85.0,166.0,271745000000.0,216308333.0,2533.33
7670,2012/4/0/0,TDC,1000000000000.0,137010354327.0,559914579072.0,779389508999.0,42571676070.0,5814123600.0,1458797302141.0,1701949275393.0,2075108912879.0,9.2,9.1,920000000000.0,2036518833.0,227258.33
7671,2012/4/0/0,TDH,378750000000.0,16698140359.0,22952557687.0,32018997176.0,39563862558.0,1108882171.0,429988020174.0,481560955882.0,463383806863.0,14.0,10.9,530250000000.0,4668908833.0,335974.17
