Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
2014/3/0/0,,VCG,,,4417106730000,125595390342,2106441092574,2350657985015,758064456800,48350726826,6158270867327,4374164744513,9793745999364
2014/3/0/0,,VFG,,,132827530000,25430053989,246780554282,359449733571,275278407070,,301138320551,273351613730,561533763620
2014/3/0/0,,VHC,,,924039430000,283711427444,1405146171049,1693093267620,148115769407,415148342720,839165928471,1215064928659,2201771241936
2014/3/0/0,,VIC,,,14587886850000,1228607914792,4828614869306,7657957946951,5209108954978,7235314686306,4548163562289,13607211035291,18675297482344
2014/3/0/0,,VID,,,255227670000,-2734439900,21978390022,21372337212,2934833240,3920000000,124466764562,52904365419,121772873247
2014/3/0/0,,VIP,,,639934000000,16474257584,150978552879,189876872502,89608822444,588797700,52722695952,86893840002,207419198055
2014/3/0/0,,VIS,,,492202620000,3881149458,838128937490,897634389991,147371421003,,359433022791,852628772138,1482733172302
2014/3/0/0,,VMD,,,154402680000,4586210495,2700403115754,2934169642762,62263213660,4680000000,2851188734336,2459470355125,5203784715309
2014/3/0/0,,VNE,,,608498511603,106315482252,175068882473,301398004842,85365897532,20143398062,670637765834,101442466593,797891498752
2014/3/0/0,,VNG,,,130000000000,367321623,8600991800,13838209833,2011220726,11606330257,11606330257,2032479779,33927997706
2014/3/0/0,,VNL,,,90000000000,10638300949,163842686297,172698928541,30836128471,,133678813256,,89477318347
2014/3/0/0,,VNM,,,10006413990000,1367417474259,5702842521890,8731442740930,670329547281,6010426758526,2535847162555,3535730778418,5146485757250
2014/3/0/0,,VNS,,,678591920000,84158931180,833339690637,1001780954111,242352112529,,131889780818,5672366494,429798010431
2014/3/0/0,,VOS,,,1400000000000,63269137809,477797767750,512467748038,102923946290,,462152992139,163288485143,606216862807
2014/3/0/0,,VPD,,,908064640000,0,120879974512,196752020103,67424887981,,207811108692,2694328278,214438436812
2014/3/0/0,,VPH,,,302086840000,-5457325511,20864194043,22798099204,4222719251,622141640,81078266093,1555090206879,905748839156
2014/3/0/0,,VRC,,,145047620000,-560887389,2603196736,2139032506,274948294,,16927442873,250657227250,112472102478
2014/3/0/0,,VSC,,,345415410000,48977606681,141560218317,210411779959,429295833361,80229279400,114262285762,11276424786,250438973440
2014/3/0/0,,VSH,,,2062412460000,493740382,30518953837,28371346012,716501214427,32000000000,374089107109,39341957174,896981918312
2014/3/0/0,,VSI,,,132000000000,3386302573,86833153684,97760111480,10878218757,,163201700293,60829442797,237774341552
2014/3/0/0,,VTB,,,119820500000,3045200858,28944753722,42261305042,5301782172,55950000000,43154370186,69871791542,30627293200
2014/3/0/0,,VTO,,,798666660000,18890997015,328209682620,370857807533,109701225372,,103403481982,53643979401,421853324586
2014/2/0/0,,AAA,,,396000000000,15530007299,335407866981,383850285048,57789248387,,129994446521,179747992272,424331751504
2014/2/0/0,,AAM,,,126358400000,6378460840,114910428738,127130525445,60627147107,8178234036,60228599689,81049330201,35404561489
2014/2/0/0,,ABS,,,288000000000,2816810322,6863598531,18017706551,299882001472,63306176051,162272821260,,320851265356
2014/2/0/0,,ABT,,,141072070000,18772389168,93758078670,122706024429,42872742543,237353471994,72089270743,103176880138,145001043983
2014/2/0/0,,ACC,,,100000000000,9399550870,49149440933,60981331235,61600954689,,125464941597,41315936575,106346192108
2014/2/0/0,,ACL,,,183996750000,4174920348,172480408387,209575412003,17641432085,,208969747801,283124247977,492793312411
2014/2/0/0,,AGM,,,182000000000,6222783029,500429982512,536582927390,140027762551,207314000000,77633530591,383462988191,761844654470
2014/2/0/0,,ANV,,,660000000000,12749893309,476331872946,581037228930,28691149993,30679295734,493261158408,1199477755079,1783754696271
2014/2/0/0,,APC,,,120204000000,5195233922,11404425263,22706972841,19800863434,,14552965007,447037780,15931220789
2014/2/0/0,,ASM,,,2145754800000,19293504655,255821390758,296452444625,37581760687,,479950883700,660129541716,730808720314
2014/2/0/0,,ASP,,,373399290000,1529189555,384532483871,420729241904,62856927913,33193561808,198944464076,38002054126,439051334094
2014/2/0/0,,BBC,,,154207820000,7438491581,142371519344,204487077287,166529145386,1918540332,167803506128,90000631678,152783028937
2014/2/0/0,,BCE,,,300000000000,11592414401,155986318912,173267167748,16768247259,,203954097702,467340074917,404928820886
2014/2/0/0,,BMC,,,123926300000,5239098371,20473089809,29710764457,2830822920,,9171483228,92246277732,30765681699
2014/2/0/0,,BMP,,,454784800000,107215179736,442325650193,618522467847,600203623335,,388432625202,306332487754,197657785235
2014/2/0/0,,BRC,,,123749970000,3653484023,35258279349,46483001904,55064730216,,42415362757,38866971636,67272270421
2014/2/0/0,,BTP,,,604856000000,-6025820219,630304470543,672886993655,180454282109,730000000000,484075103547,157858969546,416020747554
2014/2/0/0,,BTT,,,106000000000,8651255890,65461187332,88976619267,60136343077,,35524567406,45884236731,63098506510
2014/2/0/0,,C32,,,112000000000,17803982064,81761107125,108042394314,4337109369,64000000000,80929366471,67594019200,90696999431
2014/2/0/0,,C47,,,120000000000,6382388044,218472555656,260736545431,22734970882,,576081850347,783010959459,1174120281439
2014/2/0/0,,CCI,,,133986200000,2520170063,115305327251,121125933539,93702219789,,7771348223,34112685125,9465346409
2014/2/0/0,,CCL,,,250000000000,1239574259,6689857917,9504775583,356366799,,59426887221,408267010343,144835926672
2014/2/0/0,,CDC,,,157064060000,1574242987,43821958324,52106805797,23824742000,6914774400,153787702171,487734419489,467644389335
2014/2/0/0,,CHP,,,1200000000000,-14373971483,55898213429,84985310468,134523866933,,83126236490,47978144214,513782652230
2014/2/0/0,,CIG,,,134399470000,-16359532310,107476115208,98169734090,4011160934,,45414683272,321913010946,162792449469
2014/2/0/0,,CII,,,1952909040000,99047910388,1087158783143,1216202408635,1335724125186,72253329951,491364021875,475697373677,2324757575767
2014/2/0/0,,CLC,,,131038300000,20030283782,287768226049,328422371447,9205368220,,234141462461,472138405623,493527996004
2014/2/0/0,,CLG,,,211500000000,126455425,87919353258,110707748291,939494325,146190000000,499261125604,87026739961,629026520385
2014/2/0/0,,CLL,,,340000000000,18359755542,30613660031,56954941161,29671865112,900000000,15386130218,,76114754020
2014/2/0/0,,CLW,,,130000000000,2318963121,191312466346,202302227764,42576027821,9000000000,22508340116,13139427109,101540710270
2014/2/0/0,,CMG,,,673419530000,33848001956,690103688707,803020393419,59124412011,13148488377,479706510440,129074564132,600723360896
2014/2/0/0,,CMV,,,121039120000,8807160351,1072773303747,1103725533739,51780881164,1650000000,104860687894,296476201256,391066938076
2014/2/0/0,,CMX,,,13221234,8001868394,214823076998,252205527465,11328175706,,92283157928,287943248251,547695275273
2014/2/0/0,,CNG,,,270000000000,28979876638,217101385876,278557999734,352763944080,,185179390954,16739580279,270264478171
2014/2/0/0,,COM,,,141206280000,10768029896,1450925704253,1493401297339,27733806268,13718782100,37671450062,128199660100,111473909190
2014/2/0/0,,CSM,,,672932050000,90797052968,567043931806,784121602966,73309172105,186150000000,494048662676,786495206765,1138136605647
2014/2/0/0,,CTD,,,422000000000,87516311186,1501700252847,1622409218627,525516288735,1195300000000,1602056032825,612544186072,2036500748238
2014/2/0/0,,CTI,,,329999970000,2332077934,73508396596,90172010669,159655712030,,153006254854,115907975364,664991178066
2014/2/0/0,,CVT,,,191999968000,14112088076,144983062238,179897960814,13039584070,,27993609680,159279164596,285132089788
2014/2/0/0,,D2D,,,107000000000,18508145710,58567959756,85971709376,275068990496,,132184558903,503498068092,321503164421
2014/2/0/0,,DAG,,,137500000000,9250506182,354239602046,380906031073,2593761538,,181628086562,380967946318,489392864227
2014/2/0/0,,DBC,,,627419230000,20745403300,1083860193246,1200239790992,57838232189,234509595636,443365268821,1926294602243,2031553294821
2014/2/0/0,,DBT,,,69998950000,3264849640,111516636239,134939436200,13211562684,998900000,86138334743,126419575118,197137162150
2014/2/0/0,,DC4,,,52498460000,972568507,61514686252,67846005878,5089614655,488109,69905419366,182919156678,208851450976
2014/2/0/0,,DCL,,,99136920000,11532904764,114476668890,177111080699,7297111711,,203429798455,207789275316,335365797348
2014/2/0/0,,DGC,,,334993660000,39707471480,398960438534,468750216840,13254389999,,604741413718,264073745362,690826138386
2014/2/0/0,,DHA,,,151199460000,4376708908,36704312670,45372316150,13786577696,17936961134,52248675221,19100000,32020215986
2014/2/0/0,,DHC,,,156899990000,12276591139,119928405161,144960224786,6160734826,,91581878427,78333141269,191927304793
2014/2/0/0,,DHG,,,871643300000,152987357958,453065610128,965437486681,590138587810,132000000000,557256089916,766617264986,1043532015213
2014/2/0/0,,DHM,,,234983700000,1353664716,126163095063,136840587848,6809599949,14500000000,62450477018,56313848199,70178688647
2014/2/0/0,,DIG,,,3149436010000,155826436,109914558435,137049593937,492598941444,,977862204609,2002128376792,895661051227
2014/2/0/0,,DLG,,,1492535080000,3951226519,190445191084,204796279199,81748071764,190678619307,542453875429,353910625463,628304334772
2014/2/0/0,,DMC,,,267137970000,34459969915,288409921506,397631568484,37664071820,,331464982438,323592461657,346574417556
2014/2/0/0,,DPM,,,3800000000000,279676724838,1906804265923,2476871012980,3798920425185,1473053298732,375837199879,1412069401164,1106928277030
2014/2/0/0,,DPR,,,430000000000,27442280017,117769346067,152237485396,546331451787,370694829203,74713162957,321426181864,360137315314
2014/2/0/0,,DQC,,,314583420000,49638378479,247129842749,369515466110,452897055742,242601175200,505520501592,416377982464,962446992613
2014/2/0/0,,DRC,,,913800030000,99209739643,665398081504,867637447158,228335661600,,337265170432,721867134881,920381257599
2014/2/0/0,,DRH,,,183997020000,902048982,47839153335,52216179751,4358127651,118666707,36836006331,3809523806,100079516249
2014/2/0/0,,DRL,,,95000000000,7195911362,7108816370,15276828752,26692723989,,13386395454,982470741,7060672240
2014/2/0/0,,DSN,,,120830090000,25201448832,17051455847,53349144496,117060559669,44145292500,2171108942,697214304,18830142568
2014/2/0/0,,DTA,,,172000000000,-1981465971,2060404650,2524055025,5433500519,,14487501762,152173513094,82272092548
2014/2/0/0,,DTL,,,614356040000,8554164755,555239325842,604018735925,13421234369,,90842767284,966652443634,1100460546230
2014/2/0/0,,DTT,,,81518200000,1376736152,26950517930,30028320028,3372107677,72000,30386670647,15373353824,23314825740
2014/2/0/0,,DVP,,,400000000000,60225032976,75663917965,140149872831,85982607640,306000000000,88033153901,12155457439,139800278693
2014/2/0/0,,DXG,,,1007000000000,44766132658,34341225264,117633064430,305370011518,,251315831194,452490047893,563461907258
2014/2/0/0,,DXV,,,99000000000,2074340749,196400433143,200983558913,35708448552,20000000000,112650946068,36497573868,140034719192
2014/2/0/0,,ELC,,,509282430000,1133682817,41022989911,62575447921,21095574222,20193891240,395924364579,93921696875,259612613228
2014/2/0/0,,EMC,,,80730000000,718408226,55407133926,65527695140,2836950814,,102909841574,136907424854,208423809456
2014/2/0/0,,EVE,,,279865180000,27810840344,115900302354,190407906967,130996709334,51837000000,169708191351,364271079571,206865976521
2014/2/0/0,,FCM,,,410000000000,3064707902,22745430434,48420176240,12208937451,,267137363554,125591255535,278463902152
2014/2/0/0,,FCN,,,457228540000,31026753281,179050930059,230822037789,346190001115,,744246439681,123659605006,800780361113
2014/2/0/0,,FDC,,,276099880000,2123256230,3089909432,4038081716,60551802688,418702758402,26344696968,150444406216,91626036930
2014/2/0/0,,FIT,,,892124880000,34348215441,3201120751,4598056632,128134095297,114474816078,131448469606,,35823103338
2014/2/0/0,,FLC,,,3748938820000,94681723497,302189275734,316608297024,111950478041,932367987900,847236036123,94864060611,778598037569
2014/2/0/0,,FMC,,,200000000000,18365559565,635436629989,689317590020,84551401959,,253104949212,204259845962,479901240676
2014/2/0/0,,FPT,,,3439766000000,557458338029,1722524485706,3276528058610,2392462293952,1169418719131,4448975490126,3575971110742,8600723839409
2014/2/0/0,,GAS,,,18950000000000,3328508333614,13995198523053,18703389886564,20321030401809,1061630416667,5614180176663,1604494352935,7814424498997
2014/2/0/0,,GDT,,,149094600000,13657201577,43465057701,67297259272,735923921,102000000000,29413355994,62496128786,81682024896
2014/2/0/0,,GEX,,,1400000000000,159962404096,2400012768681,2748622868327,451095419105,266374686307,1202292150686,1345160491219,2256750161231
2014/2/0/0,,GIL,,,139245880000,9376117131,341566346577,384248428486,142937891963,15480257713,226549331811,180304149170,429351183922
2014/2/0/0,,GMC,,,116903300000,13957867067,264678207525,312496446581,17295767083,,188553963359,354414034148,542104347095
2014/2/0/0,,GMD,,,1196219940000,467573985790,589786727301,738182613995,1364783799438,536268705166,980687062954,133737001344,1386221664763
2014/2/0/0,,GSP,,,300000000000,7642564431,165868194812,184449211528,131468649784,40750000000,29141277895,21328344348,72967738189
2014/2/0/0,,GTA,,,104000000000,3856564540,105634730104,115820817840,39201046208,,49648491897,66220700590,66673108857
2014/2/0/0,,GTN,,,680000000000,15679881139,153104766927,172738400574,15280174112,48937533500,331309341700,73650176144,225265024378
2014/2/0/0,,HAG,,,7899679470000,282627884000,406786486000,698049097000,1940898403000,81783240000,6520836784000,1957325505000,6091538146000
2014/2/0/0,,HAI,,,1172993140000,13164735272,271692033223,323292494092,25637540541,,386757429576,321759271026,505104485651
2014/2/0/0,,HAP,,,515202360000,203285495,66673720745,83253755867,13516568939,323333801300,256436697630,120355325824,644926156994
2014/2/0/0,,HAR,,,545998130000,8501247030,21075170002,29792898141,3152763327,35000000000,100924063398,,10538305181
2014/2/0/0,,HAS,,,80000000000,225927314,11100148132,12430315296,9466957110,25588845700,129299493625,11956583235,52270876367
2014/2/0/0,,HAX,,,111161690000,4360393547,303193336418,310590719891,8223865568,,55307325345,131469439547,155598754704
2014/2/0/0,,HBC,,,573685670000,7389302483,701973614184,800801857446,119210535417,769077350015,3052957785481,349901859141,4009995793294
2014/2/0/0,,HDC,,,411131990000,7155479537,76806763548,93764231907,8358685586,3113773374,131994299246,888876025659,464036944113
2014/2/0/0,,HDG,,,651542050000,15820439496,351518936325,381242443313,361956885297,33564316926,214163637582,1020026124046,1315215634143
2014/2/0/0,,HHS,,,1109955570000,11586075465,165569153767,184679742779,29037205707,,237750383256,164943276579,217765062568
2014/2/0/0,,HMC,,,210000000000,5221523124,602625192066,625281628971,22802021809,4025000000,300997070030,588232386439,849428980261
2014/2/0/0,,HOT,,,80000000000,4927582562,30387057590,39146057875,4490800217,,11607393394,1350388143,40563753144
2014/2/0/0,,HPG,,,4886431750000,964060868059,5248527466257,6681267946574,1429108292747,365935396771,1128668027025,7061231281217,8123652795206
2014/2/0/0,,HQC,,,2000000000000,3768034447,4919352991,4932597133,16050082974,255504930746,1235346038519,797983631793,1536373605016
2014/2/0/0,,HRC,,,172609760000,10636515153,41175002891,42880088444,22337556028,,9298777847,9764130330,30036646766
2014/2/0/0,,HSG,,,1310270670000,67790074900,2955399355323,3342191955801,145228453794,3600000000,815014748431,4059925323438,6019750173224
2014/2/0/0,,HT1,,,3130000000000,11287107144,1440798061867,1727360047114,168939299752,35062469000,449522493620,874687195920,3699120796126
2014/2/0/0,,HTI,,,249492000000,7390587448,33717647577,50003891917,5583393302,8000000000,14322844203,609083006,52606502876
2014/2/0/0,,HTL,,,120000000000,5361765593,116048680932,122503043359,10656037508,4108000000,19497584992,171171571381,172030607163
2014/2/0/0,,HTV,,,131040000000,2749454637,44909535476,54290740053,18640165599,8000000000,191945523374,653792695,98838166527
